Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
602avenue,602avenue-20251009231051-903719485753772,"(1) Upbeat, fast-paced background music begins with the woman speaking in a high-pitched, excited tone. (2) Repetitive vocal clips of the woman saying ""TinyTAN..."" are layered over short scene cuts, accompanied by cartoonish ""ding"" and ""whoosh"" sound effects. (3) The music becomes slightly more dramatic/melancholic as she fake-cries outside the store. (4) The music settles into a steady, rhythmic pop beat as she speaks clearly and informatively while eating.",2,11.456812,6.580925
602avenue,602avenue-20251016221606-2049334382302442,"(1) Upbeat, high-tempo electronic pop music plays immediately. A female voice speaks in a friendly, energetic tone, explaining how she found these snacks on Shopee. (2) Occasional sound effects like plastic bags crinkling and crisp 'crunch' sounds are heard as the creator eats. (3) In the second half, the soundscape changes to a more crowded environment with multiple people laughing and talking. (4) A male voice is heard speaking Korean and Chinese with an exaggerated, surprised tone. (5) The upbeat BGM remains consistent throughout the transitions.",2,10.613829,6.7880898
602avenue,602avenue-20251018235235-34002091412771350,"(1) Fast-paced, upbeat electronic background music begins. A woman's voice speaks in Mandarin with a high-pitched, excited tone, introducing the snacks. (2) A male voice provides a voiceover, describing the flavor profile (sweet and savory) and comparing it to Korean snacks. Sounds of rhythmic chewing and glass clinking are audible. (3) The BGM continues steadily as the woman's reactions and the male narration alternate. (4) The music remains consistent until the end, where the male narrator lists store locations.",2,10.066204,6.3623157
602avenue,602avenue-20251019173720-2515206358904070,"(1) High-pitched, energetic female vocals in Chinese start the video over upbeat, fast-tempo electronic pop music. (2) Sound of a doorbell followed by the physical sound of a cardboard box being opened and rustling paper. (3) The female voice shifts to a lower, whispered tone typical of ASMR. (4) Loud, crisp, and high-fidelity sound effects of chewing and crunching are prominent as she eats. (5) The upbeat music continues in the background throughout, ending with a call to action.",2,10.433764,7.2294545
602avenue,602avenue-20251021182133-1246665010753585,"(1) A loud, rhythmic Brazilian Funk (Funk Carioca) track with a heavy bassline and repetitive male vocal samples starts immediately. (2) The music continues at a constant high energy and volume throughout all scenes. (3) There are no audible environmental sounds or clear spoken dialogue from the main character, as the music dominates the entire soundscape.",1,11.314373,-1.9713355
602avenue,602avenue-20251021203659-973026438386525,"(1) Upbeat, rhythmic piano music plays consistently. A female voice speaks in a high-pitched, enthusiastic, and friendly tone. Tapping and scooping sounds are heard as she handles the ice cream tub. (2) The music continues as the speaker's tone becomes more playful during the spill. Liquid splashing and ice clinking sounds are prominent. (3) The speaker's voice maintains a persuasive and informative tone while describing the product. The sound of tearing paper and liquid shaking is audible. (4) Vocal expressions of enjoyment ('Mmm') are heard after tasting. The background music maintains its steady tempo. (5) The speaker concludes with a call-to-action tone, with the piano music fading slightly towards the end.",2,11.251478,6.761094
602avenue,602avenue-20251022092532-790103797460776,"(1) High-energy music with a rhythmic beat starts as a young woman speaks excitedly in Mandarin and Korean. (2) The music continues as she makes straining sounds and grunts while struggling to open a jar, followed by a 'thwack' and 'pop' sound effect as it opens. (3) The audio shifts to a mix of enthusiastic talking and crunching/chewing sounds as she tastes the fruit, with occasional short melodic SFX highlighting her reactions. (4) The crunching continues as she eats a burger, with the upbeat BGM maintaining a consistent volume until the end.",2,10.535336,6.987467
602avenue,602avenue-20251025114200-952039577351312,"(1) An upbeat, mid-tempo Japanese pop song with lo-fi electronic elements begins and plays consistently as the primary background track. (2) A cheerful female voice provides a continuous narration, occasionally accompanied by the sounds of the group laughing and a sharp 'meow' from a cat. (3) Intermittent environmental sounds are heard, including the clinking of chopsticks against bowls, the sizzle of meat on a grill, and the sound of cards being shuffled and placed on the floor.",2,10.0711565,7.6647496
602avenue,602avenue-20251026202523-910312698580439,"(1) High-energy, upbeat pop music starts immediately with a female vocal repeating the phrase ""Rock your body."" (2) The music maintains a consistent fast tempo with electronic synthesizer beats and rhythmic percussion. (3) There is a faint layer of outdoor ambient wind noise, but the music remains the dominant acoustic element throughout. (4) No spoken dialogue or identifiable sound effects (SFX) are detected.",1,10.713705,-1.406843
602avenue,602avenue-20251030210801-26331639713192029,"(1) Fast-paced, upbeat electronic background music begins. An energetic female voice starts narrating in a high-pitched, enthusiastic tone. (2) As the narrator begins to eat, the background music volume decreases, and the sounds of crunching, chewing, and slurping are amplified (ASMR style). (3) A deep-pitched male voice (identified as her father) is heard speaking in the background, having a brief conversation with the narrator. (4) The narrator continues to speak enthusiastically between bites, with sound effects like 'munch' and 'sizzle' occasionally highlighted.",2,10.843822,7.077774
602avenue,602avenue-20251101122217-784265324728259,"(1) Upbeat and energetic electronic pop music begins. A high-pitched, cheerful female voice narrates in Mandarin with an excited tone. (2) The music continues at a steady volume as the soundscape includes subtle ambient boutique noise and the faint clinking of rings. A male voice is heard occasionally in the background responding to the narrator. (3) The BGM volume slightly decreases as the female creator transitions to a talking-head segment at home. Her vocal tone becomes more conversational and informative, ending with a direct question to the audience.",3,9.743274,3.1424754
602avenue,602avenue-20251106071203-962486793189013,"(1) Upbeat, medium-tempo electronic background music begins. Two female voices are heard simultaneously: one in English (from the reaction video) and the host's high-pitched Korean narration. (2) A dog barks briefly in the background. (3) Sound of plastic packaging crinkling and a distinct 'snap' sound when the candy is revealed to be broken. (4) The music continues as the host's voice becomes more animated and high-pitched. (5) Clear 'crunch' and 'clack' sounds are heard as the host bites into the hard candy. (6) A cartoon-like 'whoosh' sound effect occurs during a scene transition. (7) The music remains consistent in volume as the host's talking density increases towards the end.",2,10.633338,6.7941294
602avenue,602avenue-20251107144044-1125085326339984,"(1) Fast-paced, upbeat electronic background music with rhythmic vocal samples starts immediately. A female voice speaks in an energetic and high-pitched tone in Korean. (2) Music continues with a steady drum beat. Very faint ambient chatter from the bakery is audible in the background. (3) Sharp sound effects like ""dings"" and ""clicks"" accompany rapid visual transitions. (4) Explicit foley sounds of bread crunching and being torn are heard clearly during the tasting segment. (5) A brief, lower-pitched male voice is heard responding to the woman in the final seconds before the music fades out.",2,10.787195,6.8848414
